age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
41,Private,123755,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K
41,Private,43075,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
53,?,168950,Some-college,10,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
21,Private,276575,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,30,United-States,<=50K
35,Private,92623,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,>50K
21,?,152726,Some-college,10,Never-married,?,Own-child,Black,Female,0,0,13,United-States,<=50K
35,Self-emp-not-inc,331332,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,40,United-States,<=50K
57,Local-gov,126244,Some-college,10,Widowed,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K
27,Private,216050,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
24,Private,289545,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,1,0,40,United-States,<=50K
36,Private,113837,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,3,0,40,United-States,<=50K
37,Federal-gov,52700,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
28,Private,32676,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,50,United-States,<=50K
33,Private,210490,HS-grad,10,Divorced,Exec-managerial,Unmarried,White,Female,1,0,40,United-States,<=50K
46,Private,94199,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
38,Private,18629,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
30,Private,121730,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,United-States,<=50K
31,Local-gov,312652,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,<=50K
58,Self-emp-inc,203747,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,>50K
26,Private,213209,11th,7,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,35,United-States,<=50K
36,Private,143353,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
45,Private,24616,Bachelors,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,43,United-States,>50K
33,State-gov,113890,Some-college,10,Never-married,Protective-serv,Unmarried,White,Female,1,0,40,United-States,<=50K
64,Local-gov,79649,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,2518,0,40,United-States,<=50K
53,Private,221492,7th-8th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,<=50K
44,Private,127401,HS-grad,9,Divorced,Tech-support,Not-in-family,White,Male,1,0,40,United-States,<=50K
44,Self-emp-not-inc,131640,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
22,Private,188866,Doctorate,16,Never-married,Prof-specialty,Not-in-family,White,Female,0,1742,49,United-States,<=50K
46,Local-gov,111012,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,136151,Assoc-voc,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
42,Private,96491,Bachelors,13,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,0,0,40,Philippines,<=50K
32,Local-gov,73220,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
27,Private,253808,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
37,Local-gov,251798,Some-college,10,Never-married,Protective-serv,Not-in-family,White,Male,0,0,50,United-States,<=50K
20,Private,214533,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,2,0,40,United-States,<=50K
30,Private,200637,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,43,United-States,<=50K
66,?,255569,Assoc-acdm,2,Never-married,?,Not-in-family,White,Male,1,0,10,United-States,<=50K
30,Private,40817,Some-college,10,Divorced,Handlers-cleaners,Own-child,White,Male,2,0,50,United-States,<=50K
48,Private,245168,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Female,2,0,40,United-States,<=50K
53,Private,94047,Prof-school,14,Divorced,Prof-specialty,Not-in-family,White,Female,15229,0,40,United-States,>50K
25,Private,167154,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,3,0,40,United-States,<=50K
28,Private,266628,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,58,United-States,<=50K
20,Private,211813,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
54,Private,102447,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
22,Private,159746,5th-6th,4,Never-married,Other-service,Unmarried,White,Female,0,0,40,Mexico,<=50K
54,Self-emp-not-inc,97295,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,4,0,14,United-States,<=50K
23,State-gov,185294,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,40,United-States,<=50K
53,Private,241268,5th-6th,4,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,40,Mexico,<=50K
63,Self-emp-not-inc,77542,Bachelors,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,5,United-States,<=50K
37,Private,69875,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,56,United-States,<=50K
24,State-gov,201129,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,1,0,57,United-States,<=50K
26,Private,123337,11th,7,Never-married,Machine-op-inspct,Own-child,White,Female,0,0,40,United-States,<=50K
31,?,252504,11th,7,Divorced,?,Own-child,Black,Male,0,0,36,United-States,<=50K
45,Private,162381,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,Black,Female,0,0,40,United-States,>50K
29,Private,205095,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1669,40,United-States,>50K
30,Private,81469,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,56,India,<=50K
29,Local-gov,45341,Bachelors,13,Married-civ-spouse,?,Wife,White,Female,1,0,50,United-States,<=50K
26,Private,36556,Bachelors,13,Never-married,Protective-serv,Own-child,White,Male,0,0,45,United-States,<=50K
40,Private,298680,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,7645,0,40,United-States,>50K
27,State-gov,29048,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,1,0,46,United-States,<=50K
33,Private,144647,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0,40,United-States,>50K
26,Private,108854,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
26,Self-emp-inc,82033,Assoc-voc,11,Never-married,Other-service,Not-in-family,White,Male,0,0,56,United-States,<=50K
29,Private,259416,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,166550,Bachelors,10,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,United-States,>50K
46,State-gov,86124,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
28,Private,126029,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,43,United-States,<=50K
31,Private,96742,HS-grad,9,Never-married,Other-service,Other-relative,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
32,Private,278332,10th,6,Divorced,Craft-repair,Not-in-family,Black,Male,4,0,50,United-States,<=50K
50,Private,187454,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,50,United-States,<=50K
41,Private,109986,Some-college,10,Divorced,Other-service,Unmarried,Black,Male,1,0,40,United-States,<=50K
39,Private,77925,11th,7,Never-married,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K
45,Local-gov,95403,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,>50K
31,Private,184855,HS-grad,9,Separated,Other-service,Unmarried,White,Female,1,0,36,United-States,<=50K
49,Private,153989,Assoc-voc,11,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
35,Private,122512,HS-grad,9,Married-civ-spouse,Other-service,Husband,Black,Male,0,1724,40,United-States,<=50K
21,Private,119490,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,3,0,15,United-States,<=50K
55,Private,99376,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
38,Private,135730,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
45,Local-gov,161111,Bachelors,13,Divorced,Protective-serv,Unmarried,White,Female,0,0,40,United-States,<=50K
24,Private,65684,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
29,State-gov,186226,Some-college,10,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K
39,Private,135923,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,White,Male,0,0,40,United-States,<=50K
48,Private,225263,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
32,Self-emp-not-inc,123729,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
37,Private,115106,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,48,1735,60,United-States,<=50K
57,Private,285281,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,United-States,<=50K
24,Private,125352,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,0,0,30,United-States,<=50K
23,Private,92463,HS-grad,9,Never-married,Other-service,Own-child,White,Female,2,0,21,United-States,<=50K
23,Private,124547,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,4,0,40,United-States,<=50K
29,?,164773,Some-college,10,Never-married,?,Not-in-family,Black,Female,5,0,40,United-States,<=50K
60,Private,193099,Some-college,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,2,0,40,United-States,<=50K
38,Private,172446,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,United-States,>50K
41,Private,113905,Bachelors,13,Separated,Exec-managerial,Not-in-family,White,Female,2,0,60,United-States,<=50K
38,Private,123381,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,153007,10th,7,Never-married,Other-service,Unmarried,White,Female,3027,0,35,United-States,<=50K
33,Private,125603,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
17,State-gov,282712,11th,7,Never-married,Other-service,Own-child,Black,Female,0,0,21,United-States,<=50K
51,Private,101086,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,>50K
67,Private,83712,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,United-States,<=50K
67,Self-emp-not-inc,177575,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Male,2,0,40,United-States,<=50K
21,Private,122767,Assoc-voc,11,Never-married,Sales,Own-child,White,Female,0,0,21,United-States,<=50K
40,Private,116660,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
29,Private,106299,HS-grad,9,Married-civ-spouse,Other-service,Husband,Asian-Pac-Islander,Male,1,0,40,China,<=50K
19,Private,259422,Some-college,10,Never-married,Other-service,Own-child,Black,Male,2,0,22,United-States,<=50K
39,Private,113388,11th,7,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
43,Private,150587,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
26,Local-gov,106820,Some-college,10,Never-married,Tech-support,Not-in-family,White,Male,2,0,40,United-States,<=50K
33,Private,169086,7th-8th,4,Divorced,Other-service,Unmarried,Other,Female,1,0,40,Mexico,<=50K
44,Local-gov,115373,7th-8th,4,Divorced,Transport-moving,Unmarried,White,Male,16,1687,40,United-States,<=50K
21,Private,310648,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
49,Federal-gov,234287,Assoc-voc,11,Separated,Other-service,Not-in-family,Black,Female,0,0,40,United-States,<=50K
24,Private,76462,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Male,0,0,44,United-States,<=50K
32,Private,138398,Some-college,10,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,Male,0,0,57,United-States,<=50K
47,Private,152552,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
35,Local-gov,100443,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,2180,0,40,United-States,<=50K
27,Private,266791,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,36,United-States,<=50K
36,Self-emp-not-inc,67229,12th,8,Separated,Sales,Not-in-family,White,Male,2,1884,40,United-States,<=50K
26,Private,105998,HS-grad,9,Married-civ-spouse,Craft-repair,Own-child,White,Female,1,0,40,United-States,<=50K
33,Private,169097,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,51,United-States,<=50K
27,Private,151750,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,44,United-States,<=50K
46,Private,228741,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,60,United-States,>50K
24,Private,24538,Masters,15,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,15,United-States,<=50K
44,Private,253266,5th-6th,3,Married-civ-spouse,Craft-repair,Husband,White,Male,14942,0,40,United-States,>50K
23,Private,282907,5th-6th,3,Never-married,Handlers-cleaners,Not-in-family,White,Male,1,0,40,Mexico,<=50K
23,Private,223451,Assoc-acdm,12,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,9,0,40,United-States,<=50K
34,Private,75595,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,50,United-States,>50K
45,Private,113234,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,45,United-States,<=50K
46,Private,33825,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,United-States,<=50K
56,Local-gov,52274,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,<=50K
29,Private,210824,1st-4th,3,Married-civ-spouse,Craft-repair,Husband,Black,Male,4,0,40,United-States,<=50K
39,Private,73529,Some-college,10,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
22,Private,268022,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,United-States,<=50K
49,Private,232513,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
34,Private,104041,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
27,Private,158697,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,1,0,40,United-States,<=50K
51,Private,55638,Bachelors,13,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,1,0,46,United-States,<=50K
30,Private,214502,11th,4,Never-married,Machine-op-inspct,Unmarried,Black,Female,0,1729,40,United-States,<=50K
22,Private,204858,Some-college,10,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Female,3584,0,20,United-States,<=50K
35,Self-emp-not-inc,118573,Prof-school,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,60,United-States,>50K
31,Private,240793,HS-grad,9,Divorced,Adm-clerical,Unmarried,Black,Female,0,0,40,United-States,<=50K
33,Private,118345,Some-college,10,Divorced,Sales,Own-child,White,Male,2749,0,45,United-States,<=50K
47,Self-emp-inc,126370,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,United-States,<=50K
28,Private,139922,HS-grad,9,Divorced,Other-service,Other-relative,White,Male,0,0,7,United-States,<=50K
38,Private,204344,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,>50K
56,State-gov,103648,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,25,United-States,<=50K
46,Private,121869,Assoc-voc,11,Married-civ-spouse,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K
44,Self-emp-not-inc,77102,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,Male,14858,0,40,United-States,>50K
38,Federal-gov,120037,HS-grad,9,Divorced,Other-service,Unmarried,Asian-Pac-Islander,Female,0,0,40,United-States,<=50K
20,Private,146198,11th,7,Never-married,Handlers-cleaners,Own-child,White,Male,3,0,30,United-States,<=50K
46,Private,45223,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,44,United-States,>50K
33,Local-gov,105649,Prof-school,5,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,United-States,>50K
41,Self-emp-not-inc,132259,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,1,0,51,United-States,>50K
31,Private,158366,Bachelors,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,United-States,<=50K
28,Self-emp-not-inc,93747,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,United-States,<=50K
49,Private,191950,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
21,Local-gov,183651,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,12,United-States,<=50K
51,Private,48591,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,United-States,<=50K
62,Self-emp-inc,152708,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,>50K
25,Private,106994,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
64,Private,78830,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
17,Private,210650,7th-8th,4,Never-married,Other-service,Own-child,White,Female,0,0,23,United-States,<=50K
22,Local-gov,117260,Assoc-voc,11,Never-married,?,Own-child,White,Male,1,0,61,United-States,<=50K
29,Private,249376,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
32,Federal-gov,217152,Bachelors,13,Never-married,Other-service,Unmarried,Black,Male,0,1716,44,United-States,<=50K
26,Local-gov,156319,9th,4,Never-married,Other-service,Other-relative,White,Female,0,0,40,United-States,<=50K
58,Self-emp-inc,111432,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,100270,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Black,Female,2,1719,40,United-States,<=50K
62,Private,204484,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Male,3,0,31,United-States,<=50K
